Customer ID,Customer Name,Age,Gender,Location,Marital Status,Designation,Email ID,Purchased Product Type,Earning,Earning Potential,Spending Limit,Marketing Costs,Revenue,Net Profit
3629,Jesus Hicks,63,Other,Port Kelly,Divorced,Clinical embryologist,ewright@example.com,Clothing,17000,23300,42500,14700,18000,13000
1807,James Wilson,37,Male,Lake Nicholas,Widowed,Art therapist,victoria26@example.net,Furniture,5400,11300,24500,9300,15900,19900
3923,Julie Barker,58,Other,Mooretown,Divorced,"Exhibitions officer, museum/gallery",steven08@example.net,Electronics,18800,28400,55300,11000,13500,18000
5026,Brett Jones,47,Male,Smithchester,Divorced,Exercise physiologist,lcunningham@example.com,Furniture,6300,13500,24900,2600,7100,2100
6223,Nicholas Williams,42,Male,Emilyland,Single,Surgeon,powellerika@example.com,Furniture,13900,23600,42900,8900,17900,20200
5889,Christy Rivera,59,Male,Smithside,Widowed,Microbiologist,chandlersherry@example.net,Electronics,10700,18100,35300,12100,17300,18900
4813,Dawn Johnson,45,Male,Valeriemouth,Widowed,Structural engineer,thompsoncaitlin@example.net,Clothing,6700,12400,23200,7100,10800,7300
3308,Jeremy Blake,22,Other,East Matthewborough,Single,Clothing/textile technologist,jennifer50@example.org,Furniture,6000,14700,21800,2400,4400,6000
3434,Amanda Hall,24,Male,Port Megan,Divorced,Actuary,jessicawise@example.net,Electronics,5700,12900,23700,7200,7700,2700
7667,Joy Owens,63,Other,Port Ericside,Divorced,Electrical engineer,rwoodard@example.org,Appliances,11300,19500,39300,3200,10200,10000
1814,Brandon Cunningham,36,Male,Kathrynton,Married,Television floor manager,tiffanyriley@example.com,Appliances,10100,18200,29500,12100,18400,21700
8554,Brittney Lyons,36,Other,Sandersmouth,Married,"Teacher, primary school",kristin89@example.org,Clothing,5500,13400,21200,3900,6500,4100
6703,Kimberly Stone,45,Other,Port Jeremy,Divorced,Product designer,francisbrian@example.com,Other,8900,13000,23600,12600,21400,25200
5568,Frances Lee,55,Female,Jasmineside,Married,Multimedia programmer,moralesbrianna@example.org,Appliances,11100,19100,36300,2400,8500,7500
3545,Summer Vasquez,47,Male,Mullinsberg,Widowed,"Radiographer, diagnostic",andrew21@example.com,Electronics,8200,12200,24500,8900,13100,13300
9896,James Cruz,26,Female,South Brittney,Widowed,Clinical psychologist,mooreeric@example.com,Electronics,17100,19000,39200,5400,8400,8000
3315,Susan Hartman,26,Male,South Amy,Married,Speech and language therapist,denisemartinez@example.net,Books,7900,13500,21400,4000,4000,300
6369,Carol Johns,52,Male,Woodshire,Single,Pharmacologist,janetgriffith@example.org,Appliances,19400,20200,42900,1300,1400,-1700
1186,Aaron Chavez,53,Male,Melaniefort,Widowed,"Surveyor, commercial/residential",davidgarrison@example.org,Appliances,10500,16500,31900,4500,13000,13400
8694,Joshua Richardson,46,Other,Lynchview,Single,Tree surgeon,brogers@example.net,Appliances,16900,22500,42400,1200,2300,5600
1568,Ann Moran,25,Female,Juanbury,Divorced,Corporate treasurer,snyderkenneth@example.net,Furniture,11500,19500,36700,5100,6500,8900
5047,Eric Rivera,22,Female,North Caseyberg,Divorced,Consulting civil engineer,jeff01@example.com,Furniture,14400,18200,42200,13700,21000,19200
6784,Scott Cooke,26,Female,Christopherton,Single,Art therapist,smithsandra@example.org,Clothing,9200,12700,25300,9800,18300,16600
5567,Megan Williams,42,Male,Villarrealhaven,Single,Legal executive,dsmall@example.net,Other,7900,15400,27500,14300,20600,22400
1737,Jeremiah Roberts,42,Other,Jamesport,Divorced,Haematologist,sharon22@example.org,Appliances,9100,9800,22700,14200,16100,16500
7601,Benjamin Williams,61,Female,East Walter,Widowed,Art gallery manager,qhall@example.net,Books,12900,17400,37700,7600,8700,10900
4446,Gregory Bernard,20,Male,Port Jasonfort,Married,Community pharmacist,brittanybowen@example.com,Books,7700,14100,31000,5200,15100,14700
9214,Rachel Bauer,38,Male,West Jonathan,Married,Drilling engineer,victorbishop@example.org,Other,19800,20700,47800,10500,17000,19800
7041,Susan Huffman,31,Female,Clarktown,Divorced,"Surveyor, building control",walkerkevin@example.net,Appliances,5600,9500,15200,4200,5100,3600
1350,Brian Vargas,27,Male,Port Lauren,Married,"Engineer, manufacturing",lhughes@example.net,Clothing,12900,18800,35000,7800,17000,20700
8805,Cheryl Miller,22,Female,Billymouth,Divorced,Mechanical engineer,davidcantu@example.net,Furniture,19700,25400,53400,4000,13200,13200
4569,Pamela Harris,61,Female,Gallegosville,Divorced,"Scientist, research (physical sciences)",spencerhall@example.com,Electronics,14600,15000,34200,1700,2900,7500
8281,Rhonda Wolf,34,Other,Patriciaburgh,Widowed,Psychiatrist,michael24@example.net,Clothing,15100,15800,39700,9500,12700,10300
8793,Adam Luna,22,Male,New Davidberg,Single,"Production designer, theatre/television/film",lopezedward@example.org,Appliances,10000,14700,27700,11900,20100,20300
6686,Penny Villa,49,Other,East Ashley,Widowed,"Surveyor, planning and development",whitneydudley@example.com,Books,6900,10500,18100,7900,10800,12800
7744,Michael Robinson,41,Other,West Melindaport,Single,"Development worker, community",johnsonmary@example.net,Clothing,11200,12100,31800,14400,20200,25200
6107,Courtney Espinoza,23,Female,Alyssastad,Married,Geoscientist,thomas71@example.net,Furniture,7600,15800,24900,2600,6300,8400
5077,Lori Meyer,32,Female,Campbellhaven,Widowed,Applications developer,iwalls@example.com,Electronics,12700,13800,32400,7700,11000,12100
4152,Catherine Williams,49,Other,Lake Danielleside,Single,Trade mark attorney,abryant@example.org,Appliances,8000,15800,27700,2900,8800,6000
1753,Vickie Roy,58,Other,North Austin,Divorced,Airline pilot,brandonarnold@example.org,Electronics,19400,27000,48400,13700,14300,14000
7708,Katherine Singh,44,Other,West Kellymouth,Single,Dancer,robertfleming@example.com,Clothing,6000,12400,23500,12600,13800,15900
6941,James Benjamin,33,Other,North Kaylaville,Single,Investment analyst,sarah01@example.com,Clothing,13800,18700,41200,14000,16200,18300
4112,Elizabeth Porter,18,Female,Rivasfort,Single,Energy manager,tstrong@example.org,Books,18600,24500,49500,10200,10700,11800
1071,Christina Williams,45,Female,South Deborah,Divorced,Photographer,melissahall@example.net,Clothing,15900,23300,48200,2400,6100,4300
5327,Abigail White,28,Female,North Susanside,Single,Leisure centre manager,glozano@example.com,Appliances,14400,21400,45600,13700,18300,17200
4169,Gregg Odonnell,48,Male,Nicoleport,Single,Contractor,kenneth16@example.org,Books,6700,16100,26700,5200,13800,16100
2805,Patrick Leonard,27,Male,Michaelchester,Single,Claims inspector/assessor,whitney29@example.org,Clothing,17900,18400,45100,10400,14400,13800
6381,Antonio Fernandez,65,Other,Cruzport,Married,"Optician, dispensing",rwilliams@example.net,Electronics,13700,19400,34600,5000,10400,15300
2191,Ruth Reid,38,Male,Diazville,Married,Medical secretary,savannah30@example.com,Clothing,5300,12600,26000,7500,16900,20900
2661,Natalie Barr,59,Male,Lake Thomas,Single,Geophysical data processor,xharrison@example.net,Electronics,15700,24000,43400,3600,5000,5000
5061,Elizabeth Morgan,25,Male,Mcneilstad,Divorced,Local government officer,michael70@example.org,Clothing,17500,19900,42100,3900,5100,9500
2656,Victoria Howard,32,Other,New Tammyberg,Married,"Runner, broadcasting/film/video",williamsanders@example.org,Electronics,7700,11800,27300,6800,16500,13200
2074,Russell Snyder,31,Male,Lake Cody,Married,"Geologist, engineering",ruthstevens@example.com,Appliances,16000,23700,42500,14000,14500,17900
2098,Charles Taylor,61,Female,Port Nancystad,Divorced,Chief Strategy Officer,hnichols@example.com,Furniture,14200,20200,37200,1000,1100,-2400
9326,Dustin Hopkins,37,Other,West Adam,Widowed,Education administrator,debbietaylor@example.net,Books,16700,23100,41500,2100,3800,8300
3912,Aaron Long,45,Female,Yorkton,Married,Automotive engineer,april05@example.org,Books,8900,10800,25800,1300,9700,7600
1404,Juan Morgan,40,Male,Leeview,Widowed,Medical secretary,marksjose@example.net,Clothing,16100,16800,34800,7200,15400,16100
1301,Chelsea Huynh,35,Other,Lake Adamfort,Divorced,"Scientist, forensic",garciajeremy@example.com,Appliances,9500,15200,30500,2100,4200,9200
5238,Anthony Gonzalez,23,Female,Melissabury,Married,Midwife,johnshort@example.net,Furniture,18300,19600,47400,13000,17200,21100
4508,Maxwell Barr,54,Male,New Albertmouth,Divorced,Fisheries officer,jeremy46@example.com,Furniture,11900,16200,35800,10300,14800,11800
5650,Jacqueline Medina,33,Other,Jacobborough,Single,Network engineer,mnguyen@example.com,Furniture,18700,27800,51200,10800,16400,12600
9536,Randy Knight,48,Female,West Carolynshire,Married,Forensic psychologist,linda53@example.org,Clothing,17300,18300,40900,4800,12700,10400
4948,Maria Bowers,36,Female,Christinahaven,Divorced,Ship broker,jennifer23@example.com,Other,16900,23300,49100,5500,8900,10400
9152,Tammy Stein,32,Female,Clarkfort,Married,"Designer, ceramics/pottery",joshuayoung@example.net,Appliances,16100,24300,47400,1900,11200,11300
2213,Justin Martinez,26,Other,Tamarahaven,Divorced,"Geologist, wellsite",gwilliams@example.com,Other,11800,14000,31800,11700,12800,17800
6488,Anna Watts,42,Female,South Rachelchester,Married,Personal assistant,lisaduncan@example.org,Other,13200,13700,36500,6700,11400,10700
4638,Elizabeth Norton,47,Other,New Melissa,Widowed,"Scientist, research (medical)",curtissheila@example.net,Clothing,11200,14300,32300,9200,13500,15500
4643,Jared Hines,38,Female,Monicabury,Married,Systems analyst,catherinewilliams@example.com,Books,7200,16200,31900,7300,9600,12400
8039,Ronald Turner,65,Female,Allisonborough,Married,Chief Marketing Officer,jenniferperkins@example.com,Appliances,12100,17700,32500,11600,13000,16900
7249,Michael Reyes,64,Other,South Lisaberg,Married,"Engineer, site",taranorton@example.org,Books,16500,22100,48300,9100,14200,17900
1722,Thomas Foster,56,Other,East Lisaport,Single,Public relations account executive,ubruce@example.com,Books,11200,17900,32200,7900,13000,17000
9206,David Porter,23,Male,West Michaelmouth,Widowed,Food technologist,clarkwillie@example.org,Appliances,16800,23400,48900,2900,8700,4300
2704,Francis Peck,23,Male,Lauratown,Married,Warden/ranger,gjames@example.net,Appliances,19500,27300,56400,10500,13900,10900
9485,Erik Macdonald,21,Female,North Erica,Married,Sales promotion account executive,pdyer@example.org,Furniture,14700,16700,39000,4000,8900,8800
3906,Garrett Anderson,52,Other,Lake Tiffanyport,Widowed,Advertising copywriter,bradley50@example.org,Electronics,13600,18200,41800,13800,22600,25700
1297,Vanessa Swanson,53,Male,West Tammyburgh,Widowed,Speech and language therapist,lesliegonzales@example.com,Electronics,5700,10400,17100,2300,8400,3400
4004,Victoria Mcguire,36,Female,North Shannon,Married,Multimedia specialist,pamelahenderson@example.org,Appliances,17600,21200,45500,5500,10800,6900
7418,Dennis Mann,29,Female,Kendraside,Divorced,Physiotherapist,smithgeorge@example.net,Other,13300,18200,37200,6700,15000,11800
7231,Carlos Russell Jr.,28,Female,Kimberlymouth,Divorced,Musician,kaylahenry@example.org,Clothing,9600,14800,31100,14200,16300,17300
8096,Jessica Wright,56,Male,Michaelberg,Widowed,Public house manager,tsimmons@example.com,Books,17400,27300,53700,2100,3500,6100
5143,Faith Mcfarland,58,Female,New Kevin,Single,Sport and exercise psychologist,brownalyssa@example.net,Other,10400,14700,29700,11200,12800,13300
6074,Michael Duncan,23,Other,South Ambertown,Single,Analytical chemist,bartontammy@example.org,Other,14000,22600,37500,2700,11600,7700
7824,Dawn Warner,36,Other,Perezborough,Widowed,"Geologist, engineering",tbernard@example.net,Electronics,11600,19200,38000,12900,22100,17900
5712,Kyle Jackson,44,Other,Lake Jerryton,Married,Careers information officer,annacarney@example.org,Electronics,13700,14300,29400,8200,8900,7200
8825,Eric Woodard,42,Male,Lake Karen,Married,Further education lecturer,ltaylor@example.org,Appliances,12100,20100,32900,8900,10900,8700
2904,Rachel Hughes,63,Male,Port Michael,Divorced,Cabin crew,qgomez@example.com,Clothing,12000,20200,39200,9300,10600,10300
7522,Thomas Watts,32,Male,South Johnberg,Divorced,"Production assistant, radio",andreaprice@example.com,Appliances,19200,23400,49000,3200,8500,4500
8773,Paul Smith,48,Other,North Laurieview,Married,Ranger/warden,jhensley@example.net,Furniture,5200,6000,13700,12600,20100,22800
8648,Lori Espinoza,20,Other,Williamsside,Divorced,"Psychologist, counselling",katherineward@example.org,Appliances,18200,22400,47900,1200,7300,2700
5304,Anne Sims,49,Other,Port Elizabeth,Married,Environmental health practitioner,jesse05@example.org,Electronics,9800,11000,27600,10400,17600,21800
2093,Jason Mcclain,24,Female,Port Kellymouth,Single,Translator,wongsara@example.net,Other,7100,14200,23200,6100,14700,14600
4347,Patrick Mays,60,Male,Mckenziehaven,Single,Amenity horticulturist,beckertammy@example.org,Clothing,11100,19700,32900,8400,14000,14100
6117,Kimberly Wolfe,20,Male,Nolanbury,Widowed,"Therapist, drama",nicole61@example.org,Books,15400,20300,39800,8700,11000,13800
2784,Dawn Young,20,Other,East Carolborough,Single,"Chemist, analytical",kayla37@example.com,Clothing,17500,21100,45200,7200,15000,18300
6995,Angela Bradshaw,25,Male,North Terri,Divorced,"Designer, exhibition/display",adougherty@example.org,Books,19200,22400,47200,12800,17600,19200
6574,Cindy May,34,Male,Thompsonburgh,Single,"Engineer, maintenance",cynthia96@example.net,Other,11100,20300,32800,10400,20300,18900
5545,Danielle Brooks,48,Other,East Susan,Single,Water quality scientist,achase@example.net,Clothing,17100,25500,51300,13600,18100,22200
4168,John Clark,52,Female,South Stephenfurt,Single,Company secretary,austinashley@example.org,Other,17500,25200,45300,6000,13800,16400
8898,Richard Peters,23,Female,Lake Malloryville,Single,Museum education officer,nathaniel50@example.com,Books,16400,18300,43800,14900,15200,10900
2305,Tyler Avery,61,Female,Josephside,Single,"Psychologist, forensic",coltonhenson@example.com,Electronics,5400,9600,22400,7200,15900,20800
9727,Lauren Curtis,28,Other,East Elizabeth,Single,Charity fundraiser,michael10@example.com,Appliances,7300,8300,21800,4800,14100,11300
4954,Aaron Hubbard,58,Female,Gregorybury,Divorced,Radio producer,cmcmahon@example.net,Books,12500,19900,33500,1100,2700,5800
9300,Laura Bailey,31,Female,New Daniel,Widowed,Actuary,brooke78@example.org,Appliances,10600,19000,36100,11400,17500,18800
9017,Terry Kim,30,Other,Port William,Single,Operations geologist,amanda53@example.org,Other,15300,17100,38100,1600,7800,8400
1550,Christine Ward,49,Female,New Michaelberg,Single,Video editor,robert29@example.org,Furniture,11200,15600,27500,6900,8300,3400
8578,Anthony Evans,28,Male,Monicaview,Married,Learning disability nurse,susan56@example.net,Other,12800,16700,35300,14800,20000,17500
2895,Shelby Pena,33,Male,New Maria,Divorced,"Scientist, research (medical)",fday@example.org,Appliances,19800,28100,49500,9800,15400,18800
4126,Laura Mcbride,60,Male,New Madisonville,Widowed,Forensic scientist,ariasalexander@example.com,Furniture,14400,23300,44200,1200,1700,3300
6581,Bruce Thomas,28,Female,New Johnstad,Married,"Engineer, drilling",kendra37@example.net,Electronics,17100,25500,47900,9500,10300,8900
3662,Angela Hendricks,18,Male,East Joseph,Divorced,Quantity surveyor,bfigueroa@example.net,Other,19100,24100,49000,1000,4300,1700
5853,Shannon Mueller,47,Other,Woodsside,Divorced,"Lighting technician, broadcasting/film/video",jessica96@example.com,Appliances,18500,20100,45800,10600,18900,14300
7483,Tina Willis,56,Female,Aguilarmouth,Married,Legal executive,cevans@example.net,Other,13800,21400,35900,8800,12800,17800
4445,Charles Fields DDS,62,Other,Jasminetown,Divorced,Site engineer,martinezwendy@example.net,Appliances,15800,24800,47700,3600,3700,6300
2580,Rhonda Parker,31,Female,East Rebecca,Divorced,Computer games developer,melissaclark@example.com,Clothing,19000,20000,44900,6200,15200,16700
5888,Stephen Page,46,Other,Hansenville,Single,"Civil engineer, consulting",antonio82@example.net,Other,13400,17300,39300,14500,23100,24700
6150,Bobby Harrison,41,Female,South Heather,Divorced,"Scientist, water quality",rachel31@example.com,Electronics,14000,21100,39000,7000,13700,17600
6470,Thomas Wade,60,Male,North Sara,Single,Brewing technologist,teresamorgan@example.net,Electronics,16600,21400,47200,11700,21500,19400
6822,Andrew Underwood,32,Male,West Karinafurt,Widowed,Arts development officer,garciakelsey@example.com,Clothing,11900,20100,32200,13500,23000,25800
8643,Judy Olson,34,Male,Gonzalezmouth,Widowed,"Designer, interior/spatial",diazalan@example.net,Other,12800,17000,34800,2500,9800,6900
9767,Dustin Miller,44,Female,Allisonmouth,Single,Photographer,jeanne98@example.org,Electronics,11400,13000,27600,4600,13800,17400
8789,Anthony Ward,49,Male,North Timothy,Married,Science writer,gregorydelacruz@example.net,Other,10900,19400,30300,8100,15300,10700
5549,Gregory Jackson,25,Male,South Marieburgh,Divorced,Mental health nurse,lindawolfe@example.net,Clothing,8000,16900,34400,3300,6100,5700
2905,Eric Harris,53,Male,South Sharonfurt,Married,"Designer, textile",combsbrian@example.com,Furniture,9900,19300,31900,2100,10600,8600
3673,Kevin Velasquez,48,Female,Lake Kristophermouth,Married,Wellsite geologist,michael72@example.net,Books,13000,21700,42100,6900,11200,14500
6182,Kayla Anderson,37,Male,Paulamouth,Single,Haematologist,tylergonzalez@example.com,Furniture,8000,14700,23600,14300,20900,15900
9667,Emily Smith,46,Other,South Maryborough,Single,"Producer, television/film/video",sharonrosales@example.com,Electronics,18700,19800,39000,11500,18100,15100
6004,Amy Arnold,33,Female,Randytown,Single,Airline pilot,cflores@example.net,Furniture,9700,17900,33000,10500,19300,15400
1915,Sherry Sims,46,Male,Castanedahaven,Married,Lawyer,bridget84@example.com,Electronics,9900,18400,32700,12700,21600,20100
5222,Julie Conner,45,Female,New Bryan,Single,International aid/development worker,michael94@example.org,Appliances,10500,15900,35300,3100,11000,15900
1770,Dustin Fleming,53,Male,Josephbury,Widowed,Youth worker,james60@example.org,Electronics,17300,23800,41900,3400,4600,4700
3299,Wayne Ward,22,Male,Ambermouth,Divorced,Landscape architect,georgemorgan@example.com,Furniture,12000,16600,35500,13900,19400,18900
4409,Joshua Nelson,33,Female,Christinaland,Single,Human resources officer,uhowe@example.com,Books,20000,20200,40900,4400,12800,16300
4332,Lisa Avila,24,Other,Kimberlyland,Divorced,"Geologist, engineering",xgray@example.com,Furniture,18400,23000,42200,11000,20300,20300
2403,Jennifer Ortega,64,Other,South Kelliville,Married,Accommodation manager,ogilbert@example.net,Other,12200,16100,34300,2900,6000,6100
5074,Jose Jackson,53,Other,Reneefurt,Married,Press sub,johnoneal@example.net,Books,7500,9800,17700,2500,8600,11100
6715,Peter Crawford,59,Other,Port Michael,Single,"Teacher, music",beardsean@example.com,Electronics,9900,12600,26100,12100,16500,14000
9210,Patrick Doyle,60,Male,Lake Johnny,Single,Public relations account executive,shawnyoder@example.org,Other,12500,16800,34500,4300,12700,14300
6503,Andrew Short,46,Female,Cruzburgh,Married,"Education officer, community",christine41@example.net,Furniture,10800,20600,33700,7000,15600,10700
7642,Johnny Cook,39,Other,Shawnmouth,Divorced,"Conservator, museum/gallery",zhill@example.org,Books,14200,20400,44400,8400,16600,21000
2060,Jason Holloway,54,Female,Jackfurt,Single,Garment/textile technologist,qbarber@example.com,Other,9500,11900,23100,7600,12500,16500
9605,Russell Dillon,18,Female,North Donnatown,Widowed,Production engineer,bruce65@example.org,Clothing,12700,15500,38000,9000,10900,6700
1472,Nancy Hale,51,Other,Jacquelineside,Widowed,Dancer,zguzman@example.org,Furniture,5300,7000,20500,11000,18100,14200
3142,Dwayne Wolfe,44,Female,Mikeville,Married,International aid/development worker,joel94@example.org,Electronics,18600,20500,48400,9300,17100,19100
6534,Ryan Davidson,23,Female,South Erika,Divorced,Barrister,brenda07@example.net,Appliances,8200,9100,25500,9100,9700,8300
4336,Kenneth Steele,60,Other,Sosaborough,Single,Special effects artist,iorozco@example.net,Furniture,12000,15700,33000,12500,12600,16800
5768,Donald Howard,32,Other,Sarahside,Single,Intelligence analyst,thomaswebb@example.net,Books,6100,16100,26900,7900,16100,18200
1319,Angela Dean,57,Male,Port Phillip,Widowed,"Merchandiser, retail",martin00@example.com,Appliances,6300,7500,18600,6900,8900,11300
9707,Morgan Smith DDS,29,Female,Chavezshire,Single,Press photographer,debbiemccoy@example.net,Clothing,19100,25500,50300,2900,9300,8700
7707,Kenneth Davis,34,Male,Howardview,Married,Oceanographer,jessica98@example.org,Electronics,12400,22200,39400,6100,12100,11500
6981,Richard Flores,47,Other,East Moniquebury,Married,"Lighting technician, broadcasting/film/video",woodnicole@example.org,Appliances,8200,15100,28100,4400,10700,9200
4718,Lindsey Meza,56,Male,Jonesland,Divorced,"Nurse, adult",ayalaconnor@example.net,Books,17500,26900,45400,3700,5800,3600
1103,Adam Harris,19,Female,Brettshire,Married,"Engineer, agricultural",jmckee@example.net,Clothing,7600,14300,30600,4900,5800,8500
1215,Michael Macdonald,35,Male,Jordanmouth,Divorced,"Exhibitions officer, museum/gallery",amy62@example.org,Clothing,5300,5700,19400,3700,13300,10700
2987,Russell Flores,60,Male,Lake Travisbury,Divorced,"Engineer, site",ian47@example.com,Clothing,19600,28000,54500,5200,11400,12200
5466,Mark Harrell,23,Female,West Caitlinport,Married,"Development worker, community",brandysmith@example.com,Clothing,12200,16500,30400,12500,16600,16700
4330,Julie Sosa,56,Female,Reedborough,Widowed,"Therapist, art",torr@example.org,Electronics,17000,26800,52100,12900,15900,18200
4704,Carol Oconnor DDS,46,Male,Baileytown,Single,Legal secretary,todd98@example.com,Clothing,17200,25100,46700,9000,13200,8200
3940,Brian Esparza,19,Female,Zacharyport,Single,"Engineer, broadcasting (operations)",tylerhughes@example.org,Electronics,16200,17800,35500,11400,14900,13200
3306,Ashlee Soto,40,Other,Justinburgh,Married,Oceanographer,rosslori@example.com,Clothing,13700,21300,37200,4000,4600,1800
3623,Jennifer Simon,48,Male,Deborahstad,Widowed,Associate Professor,erivera@example.org,Electronics,9700,14500,31000,14700,21100,21300
6065,Dr. Christina Jensen,31,Male,New Anna,Married,Copy,mary83@example.net,Furniture,6300,8200,19500,10100,12900,14300
5940,Maria Norris,18,Male,Gregoryview,Married,"Solicitor, Scotland",shirleysherman@example.org,Electronics,11400,13400,31500,6300,13300,9600
1618,Lori Arias,54,Male,South Jessestad,Married,Translator,debraedwards@example.com,Appliances,17200,19500,38300,12500,20700,22800
7029,Michael Wood,23,Other,Sarahshire,Single,Psychiatric nurse,katieguzman@example.net,Books,7900,16700,33900,8800,13600,9500
7827,Jennifer Steele,59,Female,Millerberg,Widowed,Medical sales representative,wallacetiffany@example.org,Appliances,6600,16400,25800,12800,17900,19300
3107,Janet Cole,63,Other,South Stevenmouth,Divorced,"Pharmacist, hospital",morrischristina@example.com,Furniture,15200,23100,38300,7700,10700,9400
1695,Michael Conrad,56,Female,Port Christopher,Single,Chartered loss adjuster,edward22@example.org,Clothing,17500,19600,46700,4000,5000,4300
6637,Casey Hill,32,Male,East Benjamin,Divorced,"Engineer, technical sales",orodriguez@example.org,Clothing,6800,16000,23000,3300,9100,5500
5162,Rebecca Craig,26,Other,Lake Christopher,Married,Barista,martin17@example.net,Appliances,19700,25300,48800,5000,10600,12100
6602,Susan Schwartz,52,Male,East Brandon,Divorced,Holiday representative,danielandrews@example.org,Clothing,6300,6800,19000,8700,16000,14200
1732,Keith Johnson,46,Male,North Laurenmouth,Single,Software engineer,kjohnson@example.com,Other,8800,14000,31400,2000,7700,9500
2724,Lisa Foley,57,Other,Kellerton,Single,Clinical research associate,william30@example.net,Appliances,8800,13400,31400,6500,7600,9900
4030,Donald Fowler,44,Other,Davidstad,Widowed,"Loss adjuster, chartered",chamberskimberly@example.com,Other,19400,28000,54300,9300,15600,13800
5100,Abigail Robinson,44,Male,Smithport,Married,Museum/gallery conservator,ashley18@example.com,Other,12700,21900,40000,4700,10400,14200
6945,Jenny Simpson,59,Female,New Shanemouth,Widowed,"Librarian, public",ruth63@example.com,Other,7100,10100,24000,3300,7300,7900
2204,Christine Young,57,Male,Travisfort,Married,Armed forces operational officer,maryerickson@example.org,Appliances,11300,16900,33000,7300,8800,8600
9944,Laura Cooper,58,Other,West Pamela,Widowed,Systems analyst,briangarcia@example.net,Appliances,8000,15800,26700,10100,16400,18600
8666,Tiffany Huerta,31,Female,North Stephanie,Married,Lexicographer,riveramelinda@example.net,Books,19200,22800,45100,11100,20600,21700
8518,Andrew Richardson,40,Other,North Robertbury,Married,Lexicographer,jrobertson@example.com,Books,15600,25200,46600,14100,22400,27200
5078,Allison Grant,64,Female,Port Michaelfort,Divorced,Agricultural engineer,bjohnson@example.net,Furniture,10700,20200,35300,2200,2400,500
9452,Megan James,27,Other,Port Gregory,Divorced,Soil scientist,thomasvalerie@example.com,Clothing,18300,28300,48500,8600,9900,14500
2054,Maria Young,47,Female,Jacksonview,Married,Automotive engineer,oscardrake@example.com,Clothing,14700,20400,38600,7600,12700,12000
2940,Keith Lang,33,Other,Lake Jaime,Single,"Education officer, museum",matthewhill@example.net,Other,16500,19400,38300,5400,10600,15500
1375,Nicole Moore,58,Other,Lisaland,Widowed,Printmaker,meyersjody@example.org,Books,16300,23100,48600,1700,2100,2900
1089,Christine Rice,63,Female,Karabury,Single,Public relations officer,kellyrichardson@example.com,Appliances,12600,15600,37900,11300,18400,22100
6556,David Andrade,44,Female,Rodriguezton,Single,"Editor, film/video",xhorn@example.org,Books,20000,23900,45300,12500,19500,20300
2321,Peter Lopez,26,Male,East Jefferymouth,Single,Information systems manager,zwebb@example.org,Appliances,15900,25900,42200,15000,15000,17500
9654,Kenneth Robinson,40,Male,East Wendystad,Widowed,"Accountant, chartered",sosakara@example.com,Clothing,12800,18800,40000,7300,8400,3700
3185,Edgar Howard,41,Male,Port Annestad,Married,Hydrogeologist,christinayoung@example.org,Furniture,19500,21900,46700,3400,11100,12200
8604,Tiffany Anderson,32,Male,Monicaberg,Widowed,Food technologist,pstevens@example.net,Appliances,6500,11200,25500,12800,20700,17100
8937,Jose Velazquez,57,Female,Brookeborough,Widowed,Biomedical engineer,williamsondiane@example.net,Appliances,7500,16100,33400,3600,11700,10000
2559,Nicole Chavez,28,Male,South Sharonshire,Divorced,Contracting civil engineer,ramireznicole@example.org,Electronics,10300,17600,28100,4500,8300,4100
4800,Anthony Moon,19,Female,Chavezland,Widowed,Sports administrator,amorris@example.org,Books,10400,16000,29400,4100,10600,10400
7704,Kimberly Mora,26,Other,North Rachelberg,Widowed,"Designer, industrial/product",nmills@example.org,Electronics,11700,17600,31900,1300,8400,11500
3646,Laura Robles,27,Other,West Angelabury,Single,"Designer, ceramics/pottery",kingjohnny@example.org,Appliances,7000,16800,24600,2500,5100,10100
9573,Valerie Nguyen,63,Female,Conleyhaven,Married,Biomedical engineer,brooksmark@example.com,Electronics,9000,12600,22800,6600,14900,12700
9602,Alison Young,57,Female,Travisfurt,Married,Theme park manager,stephanieanderson@example.net,Electronics,11100,21000,39700,4300,12800,16400
2551,William Munoz,26,Other,Garyland,Single,Sports coach,russelljeffrey@example.net,Electronics,9400,14200,24000,6000,11800,15700
8423,Alexander Johnson,29,Male,Meganfurt,Married,General practice doctor,montgomeryvalerie@example.net,Other,19100,25500,50300,11200,15500,13400
6375,Brandon Martin,62,Other,Rebeccaburgh,Single,Financial risk analyst,hallangela@example.net,Books,6900,13600,28100,10500,15100,14100
6594,Trevor Ramos,47,Male,Hullhaven,Divorced,Hospital doctor,brownmonica@example.com,Electronics,9000,14300,31900,3100,3700,3900
7695,Christopher Beasley,47,Male,Gregorychester,Married,"Engineer, energy",danny59@example.com,Furniture,5000,7000,21000,7600,10400,9900
7943,Henry Leach,46,Other,Timview,Married,"Engineer, civil (consulting)",joyce84@example.org,Clothing,15400,17900,33900,2900,8700,10300
2317,Sherry Benson,62,Male,Lake Markshire,Divorced,Civil Service administrator,shellyfrancis@example.org,Appliances,16500,24200,43800,1500,5700,7500
1565,Joseph York,64,Female,Wallaceport,Single,Software engineer,zsmith@example.com,Clothing,17000,18700,45100,2600,9700,4800
