Customer ID,Customer Name,Age,Gender,Location,Marital Status,Designation,Email ID,Earning,Earning Potential,Spending Limit,Purchased Product Type
3629,Jesus Hicks,63,Other,Port Kelly,Divorced,Clinical embryologist,ewright@example.com,6.02846E+61,9.03041E+61,1520,Clothing
1807,James Wilson,37,Male,Lake Nicholas,Widowed,Art therapist,victoria26@example.net,9.03041E+61,1.23554E+62,810,Furniture
3923,Julie Barker,58,Other,Mooretown,Divorced,"Exhibitions officer, museum/gallery",steven08@example.net,1.23554E+62,1.59574E+62,4090,Electronics
5026,Brett Jones,47,Male,Smithchester,Divorced,Exercise physiologist,lcunningham@example.com,1.59574E+62,1.90237E+62,2620,Furniture
6223,Nicholas Williams,42,Male,Emilyland,Single,Surgeon,powellerika@example.com,1.90237E+62,2.50369E+62,2110,Furniture
5889,Christy Rivera,59,Male,Smithside,Widowed,Microbiologist,chandlersherry@example.net,2.50369E+62,3.67028E+62,4680,Electronics
4813,Dawn Johnson,45,Male,Valeriemouth,Widowed,Structural engineer,thompsoncaitlin@example.net,3.67028E+62,3.69437E+62,1230,Clothing
3308,Jeremy Blake,22,Other,East Matthewborough,Single,Clothing/textile technologist,jennifer50@example.org,3.69437E+62,4.71367E+62,3400,Furniture
3434,Amanda Hall,24,Male,Port Megan,Divorced,Actuary,jessicawise@example.net,4.71367E+62,6.2872E+62,2240,Electronics
7667,Joy Owens,63,Other,Port Ericside,Divorced,Electrical engineer,rwoodard@example.org,6.2872E+62,6.92659E+62,2690,Appliances
1814,Brandon Cunningham,36,Male,Kathrynton,Married,Television floor manager,tiffanyriley@example.com,6.92659E+62,9.41658E+62,1060,Appliances
8554,Brittney Lyons,36,Other,Sandersmouth,Married,"Teacher, primary school",kristin89@example.org,9.41658E+62,1.3045E+63,630,Clothing
6703,Kimberly Stone,45,Other,Port Jeremy,Divorced,Product designer,francisbrian@example.com,1.3045E+63,1.79311E+63,3090,Other
5568,Frances Lee,55,Female,Jasmineside,Married,Multimedia programmer,moralesbrianna@example.org,1.79311E+63,2.59166E+63,2370,Appliances
3545,Summer Vasquez,47,Male,Mullinsberg,Widowed,"Radiographer, diagnostic",andrew21@example.com,2.59166E+63,3.12795E+63,4790,Electronics
9896,James Cruz,26,Female,South Brittney,Widowed,Clinical psychologist,mooreeric@example.com,3.12795E+63,3.56256E+63,4150,Electronics
3315,Susan Hartman,26,Male,South Amy,Married,Speech and language therapist,denisemartinez@example.net,3.56256E+63,5.30616E+63,1710,Books
6369,Carol Johns,52,Male,Woodshire,Single,Pharmacologist,janetgriffith@example.org,5.30616E+63,5.86001E+63,2470,Appliances
1186,Aaron Chavez,53,Male,Melaniefort,Widowed,"Surveyor, commercial/residential",davidgarrison@example.org,5.86001E+63,7.6684E+63,570,Appliances
8694,Joshua Richardson,46,Other,Lynchview,Single,Tree surgeon,brogers@example.net,7.6684E+63,1.01057E+64,1740,Appliances
1568,Ann Moran,25,Female,Juanbury,Divorced,Corporate treasurer,snyderkenneth@example.net,1.01057E+64,1.09354E+64,1600,Furniture
5047,Eric Rivera,22,Female,North Caseyberg,Divorced,Consulting civil engineer,jeff01@example.com,1.09354E+64,1.58998E+64,2450,Furniture
6784,Scott Cooke,26,Female,Christopherton,Single,Art therapist,smithsandra@example.org,1.58998E+64,1.89505E+64,2700,Clothing
5567,Megan Williams,42,Male,Villarrealhaven,Single,Legal executive,dsmall@example.net,1.89505E+64,2.63629E+64,2110,Other
1737,Jeremiah Roberts,42,Other,Jamesport,Divorced,Haematologist,sharon22@example.org,2.63629E+64,3.63535E+64,3380,Appliances
7601,Benjamin Williams,61,Female,East Walter,Widowed,Art gallery manager,qhall@example.net,3.63535E+64,4.11287E+64,920,Books
4446,Gregory Bernard,20,Male,Port Jasonfort,Married,Community pharmacist,brittanybowen@example.com,4.11287E+64,6.10504E+64,4640,Books
9214,Rachel Bauer,38,Male,West Jonathan,Married,Drilling engineer,victorbishop@example.org,6.10504E+64,7.12617E+64,790,Other
7041,Susan Huffman,31,Female,Clarktown,Divorced,"Surveyor, building control",walkerkevin@example.net,7.12617E+64,8.03767E+64,2970,Appliances
1350,Brian Vargas,27,Male,Port Lauren,Married,"Engineer, manufacturing",lhughes@example.net,8.03767E+64,9.2461E+64,3900,Clothing
8805,Cheryl Miller,22,Female,Billymouth,Divorced,Mechanical engineer,davidcantu@example.net,9.2461E+64,1.26265E+65,3630,Furniture
4569,Pamela Harris,61,Female,Gallegosville,Divorced,"Scientist, research (physical sciences)",spencerhall@example.com,1.26265E+65,1.38764E+65,2110,Electronics
8281,Rhonda Wolf,34,Other,Patriciaburgh,Widowed,Psychiatrist,michael24@example.net,1.38764E+65,1.71135E+65,4210,Clothing
8793,Adam Luna,22,Male,New Davidberg,Single,"Production designer, theatre/television/film",lopezedward@example.org,1.71135E+65,2.21034E+65,1780,Appliances
6686,Penny Villa,49,Other,East Ashley,Widowed,"Surveyor, planning and development",whitneydudley@example.com,2.21034E+65,2.77822E+65,730,Books
7744,Michael Robinson,41,Other,West Melindaport,Single,"Development worker, community",johnsonmary@example.net,2.77822E+65,3.78266E+65,2910,Clothing
6107,Courtney Espinoza,23,Female,Alyssastad,Married,Geoscientist,thomas71@example.net,3.78266E+65,4.39654E+65,4720,Furniture
5077,Lori Meyer,32,Female,Campbellhaven,Widowed,Applications developer,iwalls@example.com,4.39654E+65,4.77207E+65,970,Electronics
4152,Catherine Williams,49,Other,Lake Danielleside,Single,Trade mark attorney,abryant@example.org,4.77207E+65,5.00427E+65,3270,Appliances
1753,Vickie Roy,58,Other,North Austin,Divorced,Airline pilot,brandonarnold@example.org,5.00427E+65,5.32673E+65,3920,Electronics
7708,Katherine Singh,44,Other,West Kellymouth,Single,Dancer,robertfleming@example.com,5.32673E+65,6.46615E+65,3100,Clothing
6941,James Benjamin,33,Other,North Kaylaville,Single,Investment analyst,sarah01@example.com,6.46615E+65,7.31735E+65,3680,Clothing
4112,Elizabeth Porter,18,Female,Rivasfort,Single,Energy manager,tstrong@example.org,7.31735E+65,8.03166E+65,1330,Books
1071,Christina Williams,45,Female,South Deborah,Divorced,Photographer,melissahall@example.net,8.03166E+65,8.10743E+65,1970,Clothing
5327,Abigail White,28,Female,North Susanside,Single,Leisure centre manager,glozano@example.com,8.10743E+65,1.13028E+66,620,Appliances
4169,Gregg Odonnell,48,Male,Nicoleport,Single,Contractor,kenneth16@example.org,1.13028E+66,1.27501E+66,3820,Books
2805,Patrick Leonard,27,Male,Michaelchester,Single,Claims inspector/assessor,whitney29@example.org,1.27501E+66,1.53116E+66,4520,Clothing
6381,Antonio Fernandez,65,Other,Cruzport,Married,"Optician, dispensing",rwilliams@example.net,1.53116E+66,2.1841E+66,1750,Electronics
2191,Ruth Reid,38,Male,Diazville,Married,Medical secretary,savannah30@example.com,2.1841E+66,2.37642E+66,2180,Clothing
2661,Natalie Barr,59,Male,Lake Thomas,Single,Geophysical data processor,xharrison@example.net,2.37642E+66,3.25469E+66,3910,Electronics
5061,Elizabeth Morgan,25,Male,Mcneilstad,Divorced,Local government officer,michael70@example.org,3.25469E+66,3.59493E+66,3090,Clothing
2656,Victoria Howard,32,Other,New Tammyberg,Married,"Runner, broadcasting/film/video",williamsanders@example.org,3.59493E+66,4.52426E+66,4800,Electronics
2074,Russell Snyder,31,Male,Lake Cody,Married,"Geologist, engineering",ruthstevens@example.com,4.52426E+66,5.09921E+66,4250,Appliances
2098,Charles Taylor,61,Female,Port Nancystad,Divorced,Chief Strategy Officer,hnichols@example.com,5.09921E+66,5.87501E+66,2750,Furniture
9326,Dustin Hopkins,37,Other,West Adam,Widowed,Education administrator,debbietaylor@example.net,5.87501E+66,5.88962E+66,1690,Books
3912,Aaron Long,45,Female,Yorkton,Married,Automotive engineer,april05@example.org,5.88962E+66,8.08475E+66,3780,Books
1404,Juan Morgan,40,Male,Leeview,Widowed,Medical secretary,marksjose@example.net,8.08475E+66,1.06584E+67,2630,Clothing
1301,Chelsea Huynh,35,Other,Lake Adamfort,Divorced,"Scientist, forensic",garciajeremy@example.com,1.06584E+67,1.31732E+67,1540,Appliances
5238,Anthony Gonzalez,23,Female,Melissabury,Married,Midwife,johnshort@example.net,1.31732E+67,1.96402E+67,2320,Furniture
4508,Maxwell Barr,54,Male,New Albertmouth,Divorced,Fisheries officer,jeremy46@example.com,1.96402E+67,2.8451E+67,4820,Furniture
5650,Jacqueline Medina,33,Other,Jacobborough,Single,Network engineer,mnguyen@example.com,2.8451E+67,3.43767E+67,1850,Furniture
9536,Randy Knight,48,Female,West Carolynshire,Married,Forensic psychologist,linda53@example.org,3.43767E+67,4.89695E+67,3640,Clothing
4948,Maria Bowers,36,Female,Christinahaven,Divorced,Ship broker,jennifer23@example.com,4.89695E+67,5.86118E+67,3740,Other
9152,Tammy Stein,32,Female,Clarkfort,Married,"Designer, ceramics/pottery",joshuayoung@example.net,5.86118E+67,7.9089E+67,3650,Appliances
2213,Justin Martinez,26,Other,Tamarahaven,Divorced,"Geologist, wellsite",gwilliams@example.com,7.9089E+67,8.51827E+67,1410,Other
6488,Anna Watts,42,Female,South Rachelchester,Married,Personal assistant,lisaduncan@example.org,8.51827E+67,9.96107E+67,870,Other
4638,Elizabeth Norton,47,Other,New Melissa,Widowed,"Scientist, research (medical)",curtissheila@example.net,9.96107E+67,1.36713E+68,2960,Clothing
4643,Jared Hines,38,Female,Monicabury,Married,Systems analyst,catherinewilliams@example.com,1.36713E+68,1.56305E+68,2970,Books
8039,Ronald Turner,65,Female,Allisonborough,Married,Chief Marketing Officer,jenniferperkins@example.com,1.56305E+68,1.58348E+68,4030,Appliances
7249,Michael Reyes,64,Other,South Lisaberg,Married,"Engineer, site",taranorton@example.org,1.58348E+68,1.9559E+68,3380,Books
1722,Thomas Foster,56,Other,East Lisaport,Single,Public relations account executive,ubruce@example.com,1.9559E+68,2.30257E+68,1510,Books
9206,David Porter,23,Male,West Michaelmouth,Widowed,Food technologist,clarkwillie@example.org,2.30257E+68,2.89579E+68,1390,Appliances
2704,Francis Peck,23,Male,Lauratown,Married,Warden/ranger,gjames@example.net,2.89579E+68,4.06338E+68,2630,Appliances
9485,Erik Macdonald,21,Female,North Erica,Married,Sales promotion account executive,pdyer@example.org,4.06338E+68,5.63442E+68,4740,Furniture
3906,Garrett Anderson,52,Other,Lake Tiffanyport,Widowed,Advertising copywriter,bradley50@example.org,5.63442E+68,8.33592E+68,4570,Electronics
1297,Vanessa Swanson,53,Male,West Tammyburgh,Widowed,Speech and language therapist,lesliegonzales@example.com,8.33592E+68,1.07277E+69,1030,Electronics
4004,Victoria Mcguire,36,Female,North Shannon,Married,Multimedia specialist,pamelahenderson@example.org,1.07277E+69,1.23253E+69,3980,Appliances
7418,Dennis Mann,29,Female,Kendraside,Divorced,Physiotherapist,smithgeorge@example.net,1.23253E+69,1.6939E+69,4960,Other
7231,Carlos Russell Jr.,28,Female,Kimberlymouth,Divorced,Musician,kaylahenry@example.org,1.6939E+69,2.03731E+69,4630,Clothing
8096,James Garcia,56,Male,Michaelberg,Widowed,Public house manager,tsimmons@example.com,2.03731E+69,2.98542E+69,4370,Books
5143,Jessica Wright,58,Female,New Kevin,Single,Sport and exercise psychologist,brownalyssa@example.net,2.98542E+69,4.21042E+69,1680,Other
6074,Faith Mcfarland,23,Other,South Ambertown,Single,Analytical chemist,bartontammy@example.org,4.21042E+69,5.08116E+69,4600,Other
7824,Michael Duncan,36,Other,Perezborough,Widowed,"Geologist, engineering",tbernard@example.net,5.08116E+69,6.1228E+69,4950,Electronics
5712,Dawn Warner,44,Other,Lake Jerryton,Married,Careers information officer,annacarney@example.org,6.1228E+69,6.79837E+69,1000,Electronics
8825,Kyle Jackson,42,Male,Lake Karen,Married,Further education lecturer,ltaylor@example.org,6.79837E+69,9.42715E+69,620,Appliances
2904,Eric Woodard,63,Male,Port Michael,Divorced,Cabin crew,qgomez@example.com,9.42715E+69,9.58688E+69,3890,Clothing
7522,Rachel Hughes,32,Male,South Johnberg,Divorced,"Production assistant, radio",andreaprice@example.com,9.58688E+69,1.06196E+70,4630,Appliances
8773,Thomas Watts,48,Other,North Laurieview,Married,Ranger/warden,jhensley@example.net,1.06196E+70,1.20725E+70,4080,Furniture
8648,Paul Smith,20,Other,Williamsside,Divorced,"Psychologist, counselling",katherineward@example.org,1.20725E+70,1.24472E+70,820,Appliances
5304,Lori Espinoza,49,Other,Port Elizabeth,Married,Environmental health practitioner,jesse05@example.org,1.24472E+70,1.86334E+70,4590,Electronics
2093,Anne Sims,24,Female,Port Kellymouth,Single,Translator,wongsara@example.net,1.86334E+70,2.40216E+70,3700,Other
4347,Jason Mcclain,60,Male,Mckenziehaven,Single,Amenity horticulturist,beckertammy@example.org,2.40216E+70,2.77636E+70,4550,Clothing
6117,Patrick Mays,20,Male,Nolanbury,Widowed,"Therapist, drama",nicole61@example.org,2.77636E+70,4.06157E+70,2320,Books
2784,Kimberly Wolfe,20,Other,East Carolborough,Single,"Chemist, analytical",kayla37@example.com,4.06157E+70,5.28456E+70,1610,Clothing
6995,Dawn Young,25,Male,North Terri,Divorced,"Designer, exhibition/display",adougherty@example.org,5.28456E+70,7.24703E+70,1980,Books
6574,Angela Bradshaw,34,Male,Thompsonburgh,Single,"Engineer, maintenance",cynthia96@example.net,7.24703E+70,7.9626E+70,2410,Other
5545,Cindy May,48,Other,East Susan,Single,Water quality scientist,achase@example.net,7.9626E+70,1.17019E+71,3160,Clothing
4168,Danielle Brooks,52,Female,South Stephenfurt,Single,Company secretary,austinashley@example.org,1.17019E+71,1.63078E+71,940,Other
8898,John Clark,23,Female,Lake Malloryville,Single,Museum education officer,nathaniel50@example.com,1.63078E+71,1.74104E+71,3670,Books
2305,Richard Peters,61,Female,Josephside,Single,"Psychologist, forensic",coltonhenson@example.com,1.74104E+71,2.00521E+71,2590,Electronics
9727,Tyler Avery,28,Other,East Elizabeth,Single,Charity fundraiser,michael10@example.com,2.00521E+71,2.12475E+71,4280,Appliances
4954,Lauren Curtis,58,Female,Gregorybury,Divorced,Radio producer,cmcmahon@example.net,2.12475E+71,2.63955E+71,3640,Books
9300,Aaron Hubbard,31,Female,New Daniel,Widowed,Actuary,brooke78@example.org,2.63955E+71,3.1259E+71,2210,Appliances
9017,Laura Bailey,30,Other,Port William,Single,Operations geologist,amanda53@example.org,3.1259E+71,4.35846E+71,860,Other
1550,Terry Kim,49,Female,New Michaelberg,Single,Video editor,robert29@example.org,4.35846E+71,5.18429E+71,4020,Furniture
8578,Christine Ward,28,Male,Monicaview,Married,Learning disability nurse,susan56@example.net,5.18429E+71,5.92035E+71,720,Other
2895,Anthony Evans,33,Male,New Maria,Divorced,"Scientist, research (medical)",msmith@example.org,5.92035E+71,6.0725E+71,3190,Appliances
4126,Shelby Pena,60,Male,New Madisonville,Widowed,Forensic scientist,fday@example.org,6.0725E+71,7.73596E+71,4160,Furniture
6581,Laura Mcbride,28,Female,New Johnstad,Married,"Engineer, drilling",ariasalexander@example.com,7.73596E+71,9.65776E+71,1900,Electronics
3662,Bruce Thomas,18,Male,East Joseph,Divorced,Quantity surveyor,kendra37@example.net,9.65776E+71,1.31378E+72,790,Other
5853,Angela Hendricks,47,Other,Woodsside,Divorced,"Lighting technician, broadcasting/film/video",bfigueroa@example.net,1.31378E+72,1.91476E+72,2120,Appliances
7483,Shannon Mueller,56,Female,Aguilarmouth,Married,Legal executive,jessica96@example.com,1.91476E+72,1.94408E+72,980,Other
4445,Tina Willis,62,Other,Jasminetown,Divorced,Site engineer,cevans@example.net,1.94408E+72,2.28223E+72,3490,Appliances
2580,Charles Fields DDS,31,Female,East Rebecca,Divorced,Computer games developer,martinezwendy@example.net,2.28223E+72,2.62027E+72,1160,Clothing
5888,Rhonda Parker,46,Other,Hansenville,Single,"Civil engineer, consulting",melissaclark@example.com,2.62027E+72,3.13086E+72,1100,Other
6150,Stephen Page,41,Female,South Heather,Divorced,"Scientist, water quality",antonio82@example.net,3.13086E+72,3.73007E+72,540,Electronics
6470,Bobby Harrison,60,Male,North Sara,Single,Brewing technologist,rachel31@example.com,3.73007E+72,5.59312E+72,4640,Electronics
6822,Thomas Wade,32,Male,West Karinafurt,Widowed,Arts development officer,teresamorgan@example.net,5.59312E+72,8.26585E+72,2390,Clothing
8643,Andrew Underwood,34,Male,Gonzalezmouth,Widowed,"Designer, interior/spatial",garciakelsey@example.com,8.26585E+72,8.68992E+72,520,Other
9767,Judy Olson,44,Female,Allisonmouth,Single,Photographer,diazalan@example.net,8.68992E+72,1.29839E+73,4120,Electronics
8789,Dustin Miller,49,Male,North Timothy,Married,Science writer,jeanne98@example.org,1.29839E+73,1.56304E+73,1360,Other
5549,Anthony Ward,25,Male,South Marieburgh,Divorced,Mental health nurse,gregorydelacruz@example.net,1.56304E+73,2.07853E+73,1130,Clothing
2905,Gregory Jackson,53,Male,South Sharonfurt,Married,"Designer, textile",lindawolfe@example.net,2.07853E+73,2.23963E+73,560,Furniture
3673,Eric Harris,48,Female,Lake Kristophermouth,Married,Wellsite geologist,combsbrian@example.com,2.23963E+73,2.64044E+73,3230,Books
6182,Kevin Velasquez,37,Male,Paulamouth,Single,Haematologist,michael72@example.net,2.64044E+73,2.69194E+73,3880,Furniture
9667,Kayla Anderson,46,Other,South Maryborough,Single,"Producer, television/film/video",tylergonzalez@example.com,2.69194E+73,3.88973E+73,960,Electronics
6004,Emily Smith,33,Female,Randytown,Single,Airline pilot,sharonrosales@example.com,3.88973E+73,5.72898E+73,1910,Furniture
1915,Amy Arnold,46,Male,Castanedahaven,Married,Lawyer,cflores@example.net,5.72898E+73,7.24891E+73,1090,Electronics
5222,Sherry Sims,45,Female,New Bryan,Single,International aid/development worker,bridget84@example.com,7.24891E+73,1.06414E+74,2120,Appliances
1770,Julie Conner,53,Male,Josephbury,Widowed,Youth worker,michael94@example.org,1.06414E+74,1.07968E+74,4670,Electronics
3299,Dustin Fleming,22,Male,Ambermouth,Divorced,Landscape architect,james60@example.org,1.07968E+74,1.235E+74,4400,Furniture
4409,Wayne Ward,33,Female,Christinaland,Single,Human resources officer,georgemorgan@example.com,1.235E+74,1.7732E+74,1070,Books
4332,Joshua Nelson,24,Other,Kimberlyland,Divorced,"Geologist, engineering",uhowe@example.com,1.7732E+74,2.26586E+74,4100,Furniture
2403,Lisa Avila,64,Other,South Kelliville,Married,Accommodation manager,xgray@example.com,2.26586E+74,2.46444E+74,3390,Other
5074,Jennifer Ortega,53,Other,Reneefurt,Married,Press sub,ogilbert@example.net,2.46444E+74,2.73801E+74,2050,Books
6715,Jose Jackson,59,Other,Port Michael,Single,"Teacher, music",johnoneal@example.net,2.73801E+74,3.04925E+74,3010,Electronics
9210,Peter Crawford,60,Male,Lake Johnny,Single,Public relations account executive,beardsean@example.com,3.04925E+74,4.0565E+74,3760,Other
6503,Patrick Doyle,46,Female,Cruzburgh,Married,"Education officer, community",shawnyoder@example.org,4.0565E+74,4.87286E+74,3090,Furniture
7642,Andrew Short,39,Other,Shawnmouth,Divorced,"Conservator, museum/gallery",christine41@example.net,4.87286E+74,7.10212E+74,4030,Books
2060,Johnny Cook,54,Female,Jackfurt,Single,Garment/textile technologist,zhill@example.org,7.10212E+74,8.09023E+74,3090,Other
9605,Jason Holloway,18,Female,North Donnatown,Widowed,Production engineer,qbarber@example.com,8.09023E+74,8.28778E+74,1840,Clothing
1472,Russell Dillon,51,Other,Jacquelineside,Widowed,Dancer,rwilliams@example.net,8.28778E+74,8.56409E+74,720,Furniture
3142,Nancy Hale,44,Female,Mikeville,Married,International aid/development worker,bruce65@example.org,8.56409E+74,1.18019E+75,2170,Electronics
6534,Dwayne Wolfe,23,Female,South Erika,Divorced,Barrister,zguzman@example.org,1.18019E+75,1.42472E+75,4670,Appliances
4336,Ryan Davidson,60,Other,Sosaborough,Single,Special effects artist,joel94@example.org,1.42472E+75,2.06507E+75,760,Furniture
5768,Kenneth Steele,32,Other,Sarahside,Single,Intelligence analyst,brenda07@example.net,2.06507E+75,2.26584E+75,3750,Books
1319,Donald Howard,57,Male,Port Phillip,Widowed,"Merchandiser, retail",iorozco@example.net,2.26584E+75,2.60719E+75,3980,Appliances
9707,Angela Dean,29,Female,Chavezshire,Single,Press photographer,thomaswebb@example.net,2.60719E+75,3.48752E+75,1580,Clothing
7707,Morgan Smith DDS,34,Male,Howardview,Married,Oceanographer,martin00@example.com,3.48752E+75,3.49583E+75,640,Electronics
6981,Kenneth Davis,47,Other,East Moniquebury,Married,"Lighting technician, broadcasting/film/video",debbiemccoy@example.net,3.49583E+75,4.75459E+75,2040,Appliances
4718,Richard Flores,56,Male,Jonesland,Divorced,"Nurse, adult",jessica98@example.org,4.75459E+75,5.50421E+75,1770,Books
1103,Lindsey Meza,19,Female,Brettshire,Married,"Engineer, agricultural",woodnicole@example.org,5.50421E+75,7.05392E+75,2200,Clothing
1215,Adam Harris,35,Male,Jordanmouth,Divorced,"Exhibitions officer, museum/gallery",ayalaconnor@example.net,7.05392E+75,7.89743E+75,3930,Clothing
2987,Michael Macdonald,60,Male,Lake Travisbury,Divorced,"Engineer, site",jmckee@example.net,7.89743E+75,9.04697E+75,1320,Clothing
5466,Russell Flores,23,Female,West Caitlinport,Married,"Development worker, community",amy62@example.org,9.04697E+75,1.00709E+76,1760,Clothing
4330,Mark Harrell,56,Female,Reedborough,Widowed,"Therapist, art",ian47@example.com,1.00709E+76,1.45109E+76,3280,Electronics
4704,Julie Sosa,46,Male,Baileytown,Single,Legal secretary,brandysmith@example.com,1.45109E+76,2.14128E+76,3200,Clothing
3940,Carol Oconnor DDS,19,Female,Zacharyport,Single,"Engineer, broadcasting (operations)",torr@example.org,2.14128E+76,2.72112E+76,3960,Electronics
3306,Brian Esparza,40,Other,Justinburgh,Married,Oceanographer,todd98@example.com,2.72112E+76,3.94541E+76,2220,Clothing
3623,Ashlee Soto,48,Male,Deborahstad,Widowed,Associate Professor,tylerhughes@example.org,3.94541E+76,4.19437E+76,2100,Electronics
6065,Jennifer Simon,31,Male,New Anna,Married,Copy,rosslori@example.com,4.19437E+76,5.2432E+76,1860,Furniture
5940,Dr. Christina Jensen,18,Male,Gregoryview,Married,"Solicitor, Scotland",erivera@example.org,5.2432E+76,5.49282E+76,3130,Electronics
1618,Maria Norris,54,Male,South Jessestad,Married,Translator,mary83@example.net,5.49282E+76,7.19284E+76,2700,Appliances
7029,Lori Arias,23,Other,Sarahshire,Single,Psychiatric nurse,shirleysherman@example.org,7.19284E+76,9.51659E+76,1330,Books
7827,Michael Wood,59,Female,Millerberg,Widowed,Medical sales representative,debraedwards@example.com,9.51659E+76,1.02124E+77,4290,Appliances
3107,Jennifer Steele,63,Other,South Stevenmouth,Divorced,"Pharmacist, hospital",katieguzman@example.net,1.02124E+77,1.05391E+77,3830,Furniture
1695,Janet Cole,56,Female,Port Christopher,Single,Chartered loss adjuster,wallacetiffany@example.org,1.05391E+77,1.35921E+77,3300,Clothing
6637,Michael Conrad,32,Male,East Benjamin,Divorced,"Engineer, technical sales",morrischristina@example.com,1.35921E+77,1.59308E+77,4120,Clothing
5162,Casey Hill,26,Other,Lake Christopher,Married,Barista,edward22@example.org,1.59308E+77,1.89981E+77,3320,Appliances
6602,Rebecca Craig,52,Male,East Brandon,Divorced,Holiday representative,orodriguez@example.org,1.89981E+77,2.17493E+77,3800,Clothing
1732,Susan Schwartz,46,Male,North Laurenmouth,Single,Software engineer,martin17@example.net,2.17493E+77,3.20256E+77,2090,Other
2724,Keith Johnson,57,Other,Kellerton,Single,Clinical research associate,danielandrews@example.org,3.20256E+77,4.27554E+77,4880,Appliances
4030,Lisa Foley,44,Other,Davidstad,Widowed,"Loss adjuster, chartered",kjohnson@example.com,4.27554E+77,5.01222E+77,3460,Other
5100,Donald Fowler,44,Male,Smithport,Married,Museum/gallery conservator,william30@example.net,5.01222E+77,6.45448E+77,2990,Other
6945,Abigail Robinson,59,Female,New Shanemouth,Widowed,"Librarian, public",chamberskimberly@example.com,6.45448E+77,7.76726E+77,830,Other
2204,Jenny Simpson,57,Male,Travisfort,Married,Armed forces operational officer,ashley18@example.com,7.76726E+77,8.03619E+77,1010,Appliances
9944,Christine Young,58,Other,West Pamela,Widowed,Systems analyst,ruth63@example.com,8.03619E+77,1.05644E+78,2650,Appliances
8666,Laura Cooper,31,Female,North Stephanie,Married,Lexicographer,maryerickson@example.org,1.05644E+78,1.16125E+78,2690,Books
8518,Tiffany Huerta,40,Other,North Robertbury,Married,Lexicographer,briangarcia@example.net,1.16125E+78,1.24141E+78,4180,Books
5078,Andrew Richardson,64,Female,Port Michaelfort,Divorced,Agricultural engineer,riveramelinda@example.net,1.24141E+78,1.80725E+78,880,Furniture
9452,Allison Grant,27,Other,Port Gregory,Divorced,Soil scientist,jrobertson@example.com,1.80725E+78,1.84343E+78,4730,Clothing
2054,Megan James,47,Female,Jacksonview,Married,Automotive engineer,bjohnson@example.net,1.84343E+78,2.3392E+78,4590,Clothing
2940,Maria Young,33,Other,Lake Jaime,Single,"Education officer, museum",thomasvalerie@example.com,2.3392E+78,2.64289E+78,2050,Other
1375,Keith Lang,58,Other,Lisaland,Widowed,Printmaker,oscardrake@example.com,2.64289E+78,2.91867E+78,4870,Books
1089,Nicole Moore,63,Female,Karabury,Single,Public relations officer,matthewhill@example.net,2.91867E+78,3.72677E+78,4110,Appliances
6556,Christine Rice,44,Female,Rodriguezton,Single,"Editor, film/video",meyersjody@example.org,3.72677E+78,4.36186E+78,1450,Books
2321,David Andrade,26,Male,East Jefferymouth,Single,Information systems manager,kellyrichardson@example.com,4.36186E+78,4.96116E+78,4420,Appliances
9654,Peter Lopez,40,Male,East Wendystad,Widowed,"Accountant, chartered",xhorn@example.org,4.96116E+78,5.41756E+78,2500,Clothing
3185,Kenneth Robinson,41,Male,Port Annestad,Married,Hydrogeologist,zwebb@example.org,5.41756E+78,8.10852E+78,1920,Furniture
8604,Edgar Howard,32,Male,Monicaberg,Widowed,Food technologist,sosakara@example.com,8.10852E+78,9.59007E+78,2270,Appliances
8937,Tiffany Anderson,57,Female,Brookeborough,Widowed,Biomedical engineer,christinayoung@example.org,9.59007E+78,1.17061E+79,1820,Appliances
2559,Jose Velazquez,28,Male,South Sharonshire,Divorced,Contracting civil engineer,pstevens@example.net,1.17061E+79,1.50877E+79,3690,Electronics
4800,Nicole Chavez,19,Female,Chavezland,Widowed,Sports administrator,williamsondiane@example.net,1.50877E+79,1.74633E+79,4810,Books
7704,Anthony Moon,26,Other,North Rachelberg,Widowed,"Designer, industrial/product",ramireznicole@example.org,1.74633E+79,2.21245E+79,2000,Electronics
3646,Kimberly Mora,27,Other,West Angelabury,Single,"Designer, ceramics/pottery",amorris@example.org,2.21245E+79,3.05972E+79,3880,Appliances
9573,Laura Robles,63,Female,Conleyhaven,Married,Biomedical engineer,nmills@example.org,3.05972E+79,3.41375E+79,1940,Electronics
9602,Valerie Nguyen,57,Female,Travisfurt,Married,Theme park manager,kingjohnny@example.org,3.41375E+79,4.91126E+79,4400,Electronics
2551,Alison Young,26,Other,Garyland,Single,Sports coach,brooksmark@example.com,4.91126E+79,7.04441E+79,3460,Electronics
8423,William Munoz,29,Male,Meganfurt,Married,General practice doctor,stephanieanderson@example.net,7.04441E+79,8.78236E+79,2980,Other
6375,Alexander Johnson,62,Other,Rebeccaburgh,Single,Financial risk analyst,russelljeffrey@example.net,8.78236E+79,1.02968E+80,2720,Books
6594,Brandon Martin,47,Male,Hullhaven,Divorced,Hospital doctor,montgomeryvalerie@example.net,1.02968E+80,1.29727E+80,3640,Electronics
7695,Trevor Ramos,47,Male,Gregorychester,Married,"Engineer, energy",hallangela@example.net,1.29727E+80,1.69357E+80,1100,Furniture
