Customer ID,Customer Name,Age,Gender,Location,Latitude,Longitude,Marital Status,Designation,Email ID,Purchased Product Type,Earning,Earning Potential,Marketing Costs,Revenue,Net Profit
4838,Richard Perez,44,Male,Lake Christinechester,NULL,NULL,Married,Art gallery manager,jameswhite@example.net,Appliances,14000,17100,10800,19600,15700
3764,Jocelyn Ramirez,19,Other,Stokesville,NULL,NULL,Divorced,"Engineer, building services",gonzalesmary@example.net,Furniture,12600,18100,3800,5200,6300
2935,Amanda Ware,28,Female,South Katherine,NULL,NULL,Widowed,Regulatory affairs officer,kaufmanjames@example.net,Electronics,14900,22400,7100,12400,15800
7412,Catherine Morton,46,Male,Howardtown,NULL,NULL,Single,Operational investment banker,steven88@example.org,Other,15700,20800,13700,19300,15900
7782,Melissa Molina,59,Other,North Caitlin,NULL,NULL,Single,International aid/development worker,lisajones@example.net,Electronics,18700,25400,2800,7600,10300
7520,Anita Hall,47,Other,Lake Tracyland,NULL,NULL,Married,"Designer, fashion/clothing",smithmargaret@example.com,Furniture,18900,19900,14500,16000,17900
5519,Jeff Kennedy,39,Other,Port Melissa,NULL,NULL,Divorced,"Accountant, chartered",nathaniel44@example.org,Appliances,10600,15600,1300,8300,3300
3097,Latoya Ray,27,Male,New Karinaville,NULL,NULL,Married,"Scientist, water quality",clarksean@example.net,Electronics,17400,21300,10200,13400,18300
4736,Michael Price,46,Other,West Brittany,NULL,NULL,Single,Facilities manager,roweashley@example.org,Other,10600,20100,9100,15100,18700
1201,Kyle Reid,54,Male,East Erika,NULL,NULL,Single,Investment analyst,michael17@example.net,Furniture,11900,16200,4300,13200,16500
6567,Casey Cabrera,35,Other,East Amber,NULL,NULL,Widowed,Herbalist,haneywalter@example.net,Appliances,16100,18900,10900,12800,13300
2337,James Garcia,46,Other,Laurenbury,NULL,NULL,Divorced,Research scientist (life sciences),joshua53@example.com,Appliances,17400,21600,11700,14300,15900
5288,Robert Freeman,49,Female,Danielleborough,NULL,NULL,Divorced,Senior tax professional/tax inspector,kristinehall@example.com,Books,5700,15600,10300,19100,19400
1674,Kevin Crawford,52,Other,New Courtney,NULL,NULL,Single,English as a second language teacher,kstevens@example.org,Electronics,14900,17000,14900,23600,23300
4555,Linda Peterson,40,Other,Saundersbury,NULL,NULL,Single,Geophysicist/field seismologist,nmarshall@example.net,Furniture,13600,14500,5400,13400,8900
5736,Robin Davis,41,Other,South Jordanhaven,NULL,NULL,Widowed,Travel agency manager,anna14@example.org,Furniture,15300,21800,13000,13100,17000
2899,Nathan Campbell,53,Other,Willistown,NULL,NULL,Widowed,Charity fundraiser,jrice@example.com,Electronics,9200,17300,2800,6600,8300
9472,Mrs. Kelly Moore,61,Female,Perezberg,NULL,NULL,Widowed,Chief Operating Officer,markgarcia@example.net,Electronics,16900,18300,1400,6700,7100
4105,Catherine Simpson,29,Male,East Mark,NULL,NULL,Single,Paediatric nurse,david45@example.com,Books,8200,14900,2700,11100,9000
3455,Nancy Johnson,24,Male,Laneborough,NULL,NULL,Widowed,Scientific laboratory technician,hcollins@example.com,Clothing,18600,25100,1300,2500,3600
4538,Destiny Thompson,19,Other,East Kellytown,NULL,NULL,Widowed,"Scientist, product/process development",davidreynolds@example.com,Books,5600,8000,7700,16100,20900
4950,David Martin,20,Male,Amandaland,NULL,NULL,Single,"Teacher, early years/pre",rpatterson@example.org,Clothing,15000,24900,6500,13100,12900
2444,Ashley Garcia,55,Other,Markside,NULL,NULL,Married,Brewing technologist,holly69@example.net,Furniture,19400,23800,2000,5400,4800
3921,Shelley Collins,63,Other,West Tamarahaven,NULL,NULL,Widowed,"Surveyor, hydrographic",williamsjonathan@example.com,Electronics,5600,10000,2500,10400,12900
1476,Matthew Hunter,33,Other,Barbarafurt,NULL,NULL,Divorced,"Nurse, learning disability",fergusonadam@example.org,Books,7100,16400,11100,18800,23200
3527,Tara Coleman,44,Other,Perrymouth,NULL,NULL,Married,Commissioning editor,boltonjonathan@example.net,Appliances,15900,24100,13900,22800,27500
5075,Lisa Matthews,18,Female,Marshstad,NULL,NULL,Widowed,Exercise physiologist,mhowe@example.org,Other,8400,10200,8300,10000,13900
1885,Jonathan Ferguson,31,Male,East Yolandachester,NULL,NULL,Divorced,Health and safety inspector,craighenry@example.net,Furniture,16800,19800,13800,19100,21400
2168,Brian Williams,46,Other,Tashachester,NULL,NULL,Single,"Engineer, agricultural",joseph79@example.org,Books,9600,10900,11600,12900,9100
7675,Megan Trevino,56,Other,Laurashire,NULL,NULL,Married,Ship broker,sanfordnicholas@example.org,Electronics,6200,8000,11800,18300,18700
4292,Miranda Cummings,37,Female,Fryeland,NULL,NULL,Married,Ceramics designer,thomassmith@example.org,Appliances,11600,14800,11200,20400,17100
8557,Mrs. Laura Johnson,21,Other,East Alexstad,NULL,NULL,Single,Paramedic,gardneralexandra@example.net,Furniture,14700,17200,3100,11000,9200
1392,Tanner Smith,21,Male,South Brian,NULL,NULL,Widowed,"Radiographer, therapeutic",austintyrone@example.net,Appliances,13300,15500,14700,16200,17300
6441,Hayden Yates,52,Other,Williamville,NULL,NULL,Single,Outdoor activities/education manager,paynesarah@example.org,Appliances,10400,18100,14700,18300,23100
3684,Caitlin Hardy,57,Female,South Donald,NULL,NULL,Single,"Investment banker, corporate",grantcarson@example.com,Furniture,16600,18500,4900,6300,4200
8087,Jacob Ellis,58,Female,Tateborough,NULL,NULL,Divorced,Chief Technology Officer,nicholsalicia@example.com,Appliances,13300,23000,8100,18100,14100
8941,Jessica Ballard,54,Female,Romanside,NULL,NULL,Single,Armed forces logistics/support/administrative officer,kevin99@example.net,Appliances,13600,23300,3100,4400,3000
6890,Troy Baldwin,64,Female,New Luisview,NULL,NULL,Divorced,Ecologist,christine02@example.net,Clothing,14700,23000,8900,15200,17800
7471,Joshua Hammond Jr.,57,Female,Brownburgh,NULL,NULL,Widowed,Event organiser,zlucero@example.org,Electronics,12100,13000,3000,5500,7400
1845,Beverly Collins,40,Other,Port Crystal,NULL,NULL,Widowed,Building surveyor,kimberly96@example.net,Other,15700,17900,14000,21700,21900
7644,Mr. Michael Sanford MD,60,Male,West Linda,NULL,NULL,Widowed,Ecologist,lauriecooper@example.net,Other,11400,21200,6200,8700,6900
4440,Brandon Jones,31,Other,Johnberg,NULL,NULL,Single,Astronomer,qbyrd@example.net,Furniture,7000,15000,4900,14800,12200
3629,Jesus Hicks,63,Other,Port Kelly,NULL,NULL,Divorced,Clinical embryologist,ewright@example.com,Clothing,17000,23300,14700,18000,13000
1807,James Wilson,37,Male,Lake Nicholas,NULL,NULL,Widowed,Art therapist,victoria26@example.net,Furniture,5400,11300,9300,15900,19900
3923,Julie Barker,58,Other,Mooretown,NULL,NULL,Divorced,"Exhibitions officer, museum/gallery",steven08@example.net,Electronics,18800,28400,11000,13500,18000
5026,Brett Jones,47,Male,Smithchester,NULL,NULL,Divorced,Exercise physiologist,lcunningham@example.com,Furniture,6300,13500,2600,7100,2100
6223,Nicholas Williams,42,Male,Emilyland,NULL,NULL,Single,Surgeon,powellerika@example.com,Furniture,13900,23600,8900,17900,20200
5889,Christy Rivera,59,Male,Smithside,NULL,NULL,Widowed,Microbiologist,chandlersherry@example.net,Electronics,10700,18100,12100,17300,18900
4813,Dawn Johnson,45,Male,Valeriemouth,NULL,NULL,Widowed,Structural engineer,thompsoncaitlin@example.net,Clothing,6700,12400,7100,10800,7300
3308,Jeremy Blake,22,Other,East Matthewborough,NULL,NULL,Single,Clothing/textile technologist,jennifer50@example.org,Furniture,6000,14700,2400,4400,6000
3434,Amanda Hall,24,Male,Port Megan,NULL,NULL,Divorced,Actuary,jessicawise@example.net,Electronics,5700,12900,7200,7700,2700
7667,Joy Owens,63,Other,Port Ericside,NULL,NULL,Divorced,Electrical engineer,rwoodard@example.org,Appliances,11300,19500,3200,10200,10000
1814,Brandon Cunningham,36,Male,Kathrynton,NULL,NULL,Married,Television floor manager,tiffanyriley@example.com,Appliances,10100,18200,12100,18400,21700
8554,Brittney Lyons,36,Other,Sandersmouth,NULL,NULL,Married,"Teacher, primary school",kristin89@example.org,Clothing,5500,13400,3900,6500,4100
6703,Kimberly Stone,45,Other,Port Jeremy,NULL,NULL,Divorced,Product designer,francisbrian@example.com,Other,8900,13000,12600,21400,25200
5568,Frances Lee,55,Female,Jasmineside,NULL,NULL,Married,Multimedia programmer,moralesbrianna@example.org,Appliances,11100,19100,2400,8500,7500
3545,Summer Vasquez,47,Male,Mullinsberg,NULL,NULL,Widowed,"Radiographer, diagnostic",andrew21@example.com,Electronics,8200,12200,8900,13100,13300
9896,James Cruz,26,Female,South Brittney,NULL,NULL,Widowed,Clinical psychologist,mooreeric@example.com,Electronics,17100,19000,5400,8400,8000
3315,Susan Hartman,26,Male,South Amy,NULL,NULL,Married,Speech and language therapist,denisemartinez@example.net,Books,7900,13500,4000,4000,300
6369,Carol Johns,52,Male,Woodshire,NULL,NULL,Single,Pharmacologist,janetgriffith@example.org,Appliances,19400,20200,1300,1400,-1700
1186,Aaron Chavez,53,Male,Melaniefort,NULL,NULL,Widowed,"Surveyor, commercial/residential",davidgarrison@example.org,Appliances,10500,16500,4500,13000,13400
8694,Joshua Richardson,46,Other,Lynchview,NULL,NULL,Single,Tree surgeon,brogers@example.net,Appliances,16900,22500,1200,2300,5600
1568,Ann Moran,25,Female,Juanbury,NULL,NULL,Divorced,Corporate treasurer,snyderkenneth@example.net,Furniture,11500,19500,5100,6500,8900
5047,Eric Rivera,22,Female,North Caseyberg,NULL,NULL,Divorced,Consulting civil engineer,jeff01@example.com,Furniture,14400,18200,13700,21000,19200
6784,Scott Cooke,26,Female,Christopherton,NULL,NULL,Single,Art therapist,smithsandra@example.org,Clothing,9200,12700,9800,18300,16600
5567,Megan Williams,42,Male,Villarrealhaven,NULL,NULL,Single,Legal executive,dsmall@example.net,Other,7900,15400,14300,20600,22400
1737,Jeremiah Roberts,42,Other,Jamesport,NULL,NULL,Divorced,Haematologist,sharon22@example.org,Appliances,9100,9800,14200,16100,16500
7601,Benjamin Williams,61,Female,East Walter,NULL,NULL,Widowed,Art gallery manager,qhall@example.net,Books,12900,17400,7600,8700,10900
4446,Gregory Bernard,20,Male,Port Jasonfort,NULL,NULL,Married,Community pharmacist,brittanybowen@example.com,Books,7700,14100,5200,15100,14700
9214,Rachel Bauer,38,Male,West Jonathan,NULL,NULL,Married,Drilling engineer,victorbishop@example.org,Other,19800,20700,10500,17000,19800
7041,Susan Huffman,31,Female,Clarktown,NULL,NULL,Divorced,"Surveyor, building control",walkerkevin@example.net,Appliances,5600,9500,4200,5100,3600
1350,Brian Vargas,27,Male,Port Lauren,NULL,NULL,Married,"Engineer, manufacturing",lhughes@example.net,Clothing,12900,18800,7800,17000,20700
8805,Cheryl Miller,22,Female,Billymouth,NULL,NULL,Divorced,Mechanical engineer,davidcantu@example.net,Furniture,19700,25400,4000,13200,13200
4569,Pamela Harris,61,Female,Gallegosville,NULL,NULL,Divorced,"Scientist, research (physical sciences)",spencerhall@example.com,Electronics,14600,15000,1700,2900,7500
8281,Rhonda Wolf,34,Other,Patriciaburgh,NULL,NULL,Widowed,Psychiatrist,michael24@example.net,Clothing,15100,15800,9500,12700,10300
8793,Adam Luna,22,Male,New Davidberg,NULL,NULL,Single,"Production designer, theatre/television/film",lopezedward@example.org,Appliances,10000,14700,11900,20100,20300
6686,Penny Villa,49,Other,East Ashley,NULL,NULL,Widowed,"Surveyor, planning and development",whitneydudley@example.com,Books,6900,10500,7900,10800,12800
7744,Michael Robinson,41,Other,West Melindaport,NULL,NULL,Single,"Development worker, community",johnsonmary@example.net,Clothing,11200,12100,14400,20200,25200
6107,Courtney Espinoza,23,Female,Alyssastad,NULL,NULL,Married,Geoscientist,thomas71@example.net,Furniture,7600,15800,2600,6300,8400
5077,Lori Meyer,32,Female,Campbellhaven,NULL,NULL,Widowed,Applications developer,iwalls@example.com,Electronics,12700,13800,7700,11000,12100
4152,Catherine Williams,49,Other,Lake Danielleside,NULL,NULL,Single,Trade mark attorney,abryant@example.org,Appliances,8000,15800,2900,8800,6000
1753,Vickie Roy,58,Other,North Austin,NULL,NULL,Divorced,Airline pilot,brandonarnold@example.org,Electronics,19400,27000,13700,14300,14000
7708,Katherine Singh,44,Other,West Kellymouth,NULL,NULL,Single,Dancer,robertfleming@example.com,Clothing,6000,12400,12600,13800,15900
6941,James Benjamin,33,Other,North Kaylaville,NULL,NULL,Single,Investment analyst,sarah01@example.com,Clothing,13800,18700,14000,16200,18300
4112,Elizabeth Porter,18,Female,Rivasfort,NULL,NULL,Single,Energy manager,tstrong@example.org,Books,18600,24500,10200,10700,11800
1071,Christina Williams,45,Female,South Deborah,NULL,NULL,Divorced,Photographer,melissahall@example.net,Clothing,15900,23300,2400,6100,4300
5327,Abigail White,28,Female,North Susanside,NULL,NULL,Single,Leisure centre manager,glozano@example.com,Appliances,14400,21400,13700,18300,17200
4169,Gregg Odonnell,48,Male,Nicoleport,NULL,NULL,Single,Contractor,kenneth16@example.org,Books,6700,16100,5200,13800,16100
2805,Patrick Leonard,27,Male,Michaelchester,NULL,NULL,Single,Claims inspector/assessor,whitney29@example.org,Clothing,17900,18400,10400,14400,13800
6381,Antonio Fernandez,65,Other,Cruzport,NULL,NULL,Married,"Optician, dispensing",rwilliams@example.net,Electronics,13700,19400,5000,10400,15300
2191,Ruth Reid,38,Male,Diazville,NULL,NULL,Married,Medical secretary,savannah30@example.com,Clothing,5300,12600,7500,16900,20900
2661,Natalie Barr,59,Male,Lake Thomas,NULL,NULL,Single,Geophysical data processor,xharrison@example.net,Electronics,15700,24000,3600,5000,5000
5061,Elizabeth Morgan,25,Male,Mcneilstad,NULL,NULL,Divorced,Local government officer,michael70@example.org,Clothing,17500,19900,3900,5100,9500
2656,Victoria Howard,32,Other,New Tammyberg,NULL,NULL,Married,"Runner, broadcasting/film/video",williamsanders@example.org,Electronics,7700,11800,6800,16500,13200
2074,Russell Snyder,31,Male,Lake Cody,NULL,NULL,Married,"Geologist, engineering",ruthstevens@example.com,Appliances,16000,23700,14000,14500,17900
2098,Charles Taylor,61,Female,Port Nancystad,NULL,NULL,Divorced,Chief Strategy Officer,hnichols@example.com,Furniture,14200,20200,1000,1100,-2400
9326,Dustin Hopkins,37,Other,West Adam,NULL,NULL,Widowed,Education administrator,debbietaylor@example.net,Books,16700,23100,2100,3800,8300
3912,Aaron Long,45,Female,Yorkton,NULL,NULL,Married,Automotive engineer,april05@example.org,Books,8900,10800,1300,9700,7600
1404,Juan Morgan,40,Male,Leeview,NULL,NULL,Widowed,Medical secretary,marksjose@example.net,Clothing,16100,16800,7200,15400,16100
1301,Chelsea Huynh,35,Other,Lake Adamfort,NULL,NULL,Divorced,"Scientist, forensic",garciajeremy@example.com,Appliances,9500,15200,2100,4200,9200
5238,Anthony Gonzalez,23,Female,Melissabury,NULL,NULL,Married,Midwife,johnshort@example.net,Furniture,18300,19600,13000,17200,21100
4508,Maxwell Barr,54,Male,New Albertmouth,NULL,NULL,Divorced,Fisheries officer,jeremy46@example.com,Furniture,11900,16200,10300,14800,11800
5650,Jacqueline Medina,33,Other,Jacobborough,NULL,NULL,Single,Network engineer,mnguyen@example.com,Furniture,18700,27800,10800,16400,12600
9536,Randy Knight,48,Female,West Carolynshire,NULL,NULL,Married,Forensic psychologist,linda53@example.org,Clothing,17300,18300,4800,12700,10400
4948,Maria Bowers,36,Female,Christinahaven,NULL,NULL,Divorced,Ship broker,jennifer23@example.com,Other,16900,23300,5500,8900,10400
9152,Tammy Stein,32,Female,Clarkfort,NULL,NULL,Married,"Designer, ceramics/pottery",joshuayoung@example.net,Appliances,16100,24300,1900,11200,11300
2213,Justin Martinez,26,Other,Tamarahaven,NULL,NULL,Divorced,"Geologist, wellsite",gwilliams@example.com,Other,11800,14000,11700,12800,17800
6488,Anna Watts,42,Female,South Rachelchester,NULL,NULL,Married,Personal assistant,lisaduncan@example.org,Other,13200,13700,6700,11400,10700
4638,Elizabeth Norton,47,Other,New Melissa,NULL,NULL,Widowed,"Scientist, research (medical)",curtissheila@example.net,Clothing,11200,14300,9200,13500,15500
4643,Jared Hines,38,Female,Monicabury,NULL,NULL,Married,Systems analyst,catherinewilliams@example.com,Books,7200,16200,7300,9600,12400
8039,Ronald Turner,65,Female,Allisonborough,NULL,NULL,Married,Chief Marketing Officer,jenniferperkins@example.com,Appliances,12100,17700,11600,13000,16900
7249,Michael Reyes,64,Other,South Lisaberg,NULL,NULL,Married,"Engineer, site",taranorton@example.org,Books,16500,22100,9100,14200,17900
1722,Thomas Foster,56,Other,East Lisaport,NULL,NULL,Single,Public relations account executive,ubruce@example.com,Books,11200,17900,7900,13000,17000
9206,David Porter,23,Male,West Michaelmouth,NULL,NULL,Widowed,Food technologist,clarkwillie@example.org,Appliances,16800,23400,2900,8700,4300
2704,Francis Peck,23,Male,Lauratown,NULL,NULL,Married,Warden/ranger,gjames@example.net,Appliances,19500,27300,10500,13900,10900
9485,Erik Macdonald,21,Female,North Erica,NULL,NULL,Married,Sales promotion account executive,pdyer@example.org,Furniture,14700,16700,4000,8900,8800
3906,Garrett Anderson,52,Other,Lake Tiffanyport,NULL,NULL,Widowed,Advertising copywriter,bradley50@example.org,Electronics,13600,18200,13800,22600,25700
1297,Vanessa Swanson,53,Male,West Tammyburgh,NULL,NULL,Widowed,Speech and language therapist,lesliegonzales@example.com,Electronics,5700,10400,2300,8400,3400
4004,Victoria Mcguire,36,Female,North Shannon,NULL,NULL,Married,Multimedia specialist,pamelahenderson@example.org,Appliances,17600,21200,5500,10800,6900
7418,Dennis Mann,29,Female,Kendraside,NULL,NULL,Divorced,Physiotherapist,smithgeorge@example.net,Other,13300,18200,6700,15000,11800
7231,Carlos Russell Jr.,28,Female,Kimberlymouth,NULL,NULL,Divorced,Musician,kaylahenry@example.org,Clothing,9600,14800,14200,16300,17300
8096,Jessica Wright,56,Male,Michaelberg,NULL,NULL,Widowed,Public house manager,tsimmons@example.com,Books,17400,27300,2100,3500,6100
5143,Faith Mcfarland,58,Female,New Kevin,NULL,NULL,Single,Sport and exercise psychologist,brownalyssa@example.net,Other,10400,14700,11200,12800,13300
6074,Michael Duncan,23,Other,South Ambertown,NULL,NULL,Single,Analytical chemist,bartontammy@example.org,Other,14000,22600,2700,11600,7700
7824,Dawn Warner,36,Other,Perezborough,NULL,NULL,Widowed,"Geologist, engineering",tbernard@example.net,Electronics,11600,19200,12900,22100,17900
5712,Kyle Jackson,44,Other,Lake Jerryton,NULL,NULL,Married,Careers information officer,annacarney@example.org,Electronics,13700,14300,8200,8900,7200
8825,Eric Woodard,42,Male,Lake Karen,NULL,NULL,Married,Further education lecturer,ltaylor@example.org,Appliances,12100,20100,8900,10900,8700
2904,Rachel Hughes,63,Male,Port Michael,NULL,NULL,Divorced,Cabin crew,qgomez@example.com,Clothing,12000,20200,9300,10600,10300
7522,Thomas Watts,32,Male,South Johnberg,NULL,NULL,Divorced,"Production assistant, radio",andreaprice@example.com,Appliances,19200,23400,3200,8500,4500
8773,Paul Smith,48,Other,North Laurieview,NULL,NULL,Married,Ranger/warden,jhensley@example.net,Furniture,5200,6000,12600,20100,22800
8648,Lori Espinoza,20,Other,Williamsside,NULL,NULL,Divorced,"Psychologist, counselling",katherineward@example.org,Appliances,18200,22400,1200,7300,2700
5304,Anne Sims,49,Other,Port Elizabeth,NULL,NULL,Married,Environmental health practitioner,jesse05@example.org,Electronics,9800,11000,10400,17600,21800
2093,Jason Mcclain,24,Female,Port Kellymouth,NULL,NULL,Single,Translator,wongsara@example.net,Other,7100,14200,6100,14700,14600
4347,Patrick Mays,60,Male,Mckenziehaven,NULL,NULL,Single,Amenity horticulturist,beckertammy@example.org,Clothing,11100,19700,8400,14000,14100
6117,Kimberly Wolfe,20,Male,Nolanbury,NULL,NULL,Widowed,"Therapist, drama",nicole61@example.org,Books,15400,20300,8700,11000,13800
2784,Dawn Young,20,Other,East Carolborough,NULL,NULL,Single,"Chemist, analytical",kayla37@example.com,Clothing,17500,21100,7200,15000,18300
6995,Angela Bradshaw,25,Male,North Terri,NULL,NULL,Divorced,"Designer, exhibition/display",adougherty@example.org,Books,19200,22400,12800,17600,19200
6574,Cindy May,34,Male,Thompsonburgh,NULL,NULL,Single,"Engineer, maintenance",cynthia96@example.net,Other,11100,20300,10400,20300,18900
5545,Danielle Brooks,48,Other,East Susan,NULL,NULL,Single,Water quality scientist,achase@example.net,Clothing,17100,25500,13600,18100,22200
4168,John Clark,52,Female,South Stephenfurt,NULL,NULL,Single,Company secretary,austinashley@example.org,Other,17500,25200,6000,13800,16400
8898,Richard Peters,23,Female,Lake Malloryville,NULL,NULL,Single,Museum education officer,nathaniel50@example.com,Books,16400,18300,14900,15200,10900
2305,Tyler Avery,61,Female,Josephside,NULL,NULL,Single,"Psychologist, forensic",coltonhenson@example.com,Electronics,5400,9600,7200,15900,20800
9727,Lauren Curtis,28,Other,East Elizabeth,NULL,NULL,Single,Charity fundraiser,michael10@example.com,Appliances,7300,8300,4800,14100,11300
4954,Aaron Hubbard,58,Female,Gregorybury,NULL,NULL,Divorced,Radio producer,cmcmahon@example.net,Books,12500,19900,1100,2700,5800
9300,Laura Bailey,31,Female,New Daniel,NULL,NULL,Widowed,Actuary,brooke78@example.org,Appliances,10600,19000,11400,17500,18800
9017,Terry Kim,30,Other,Port William,NULL,NULL,Single,Operations geologist,amanda53@example.org,Other,15300,17100,1600,7800,8400
1550,Christine Ward,49,Female,New Michaelberg,NULL,NULL,Single,Video editor,robert29@example.org,Furniture,11200,15600,6900,8300,3400
8578,Anthony Evans,28,Male,Monicaview,NULL,NULL,Married,Learning disability nurse,susan56@example.net,Other,12800,16700,14800,20000,17500
2895,Shelby Pena,33,Male,New Maria,NULL,NULL,Divorced,"Scientist, research (medical)",fday@example.org,Appliances,19800,28100,9800,15400,18800
4126,Laura Mcbride,60,Male,New Madisonville,NULL,NULL,Widowed,Forensic scientist,ariasalexander@example.com,Furniture,14400,23300,1200,1700,3300
6581,Bruce Thomas,28,Female,New Johnstad,NULL,NULL,Married,"Engineer, drilling",kendra37@example.net,Electronics,17100,25500,9500,10300,8900
3662,Angela Hendricks,18,Male,East Joseph,NULL,NULL,Divorced,Quantity surveyor,bfigueroa@example.net,Other,19100,24100,1000,4300,1700
5853,Shannon Mueller,47,Other,Woodsside,NULL,NULL,Divorced,"Lighting technician, broadcasting/film/video",jessica96@example.com,Appliances,18500,20100,10600,18900,14300
7483,Tina Willis,56,Female,Aguilarmouth,NULL,NULL,Married,Legal executive,cevans@example.net,Other,13800,21400,8800,12800,17800
4445,Charles Fields DDS,62,Other,Jasminetown,NULL,NULL,Divorced,Site engineer,martinezwendy@example.net,Appliances,15800,24800,3600,3700,6300
2580,Rhonda Parker,31,Female,East Rebecca,NULL,NULL,Divorced,Computer games developer,melissaclark@example.com,Clothing,19000,20000,6200,15200,16700
5888,Stephen Page,46,Other,Hansenville,NULL,NULL,Single,"Civil engineer, consulting",antonio82@example.net,Other,13400,17300,14500,23100,24700
6150,Bobby Harrison,41,Female,South Heather,NULL,NULL,Divorced,"Scientist, water quality",rachel31@example.com,Electronics,14000,21100,7000,13700,17600
6470,Thomas Wade,60,Male,North Sara,NULL,NULL,Single,Brewing technologist,teresamorgan@example.net,Electronics,16600,21400,11700,21500,19400
6822,Andrew Underwood,32,Male,West Karinafurt,NULL,NULL,Widowed,Arts development officer,garciakelsey@example.com,Clothing,11900,20100,13500,23000,25800
8643,Judy Olson,34,Male,Gonzalezmouth,NULL,NULL,Widowed,"Designer, interior/spatial",diazalan@example.net,Other,12800,17000,2500,9800,6900
9767,Dustin Miller,44,Female,Allisonmouth,NULL,NULL,Single,Photographer,jeanne98@example.org,Electronics,11400,13000,4600,13800,17400
8789,Anthony Ward,49,Male,North Timothy,NULL,NULL,Married,Science writer,gregorydelacruz@example.net,Other,10900,19400,8100,15300,10700
5549,Gregory Jackson,25,Male,South Marieburgh,NULL,NULL,Divorced,Mental health nurse,lindawolfe@example.net,Clothing,8000,16900,3300,6100,5700
2905,Eric Harris,53,Male,South Sharonfurt,NULL,NULL,Married,"Designer, textile",combsbrian@example.com,Furniture,9900,19300,2100,10600,8600
3673,Kevin Velasquez,48,Female,Lake Kristophermouth,NULL,NULL,Married,Wellsite geologist,michael72@example.net,Books,13000,21700,6900,11200,14500
6182,Kayla Anderson,37,Male,Paulamouth,NULL,NULL,Single,Haematologist,tylergonzalez@example.com,Furniture,8000,14700,14300,20900,15900
9667,Emily Smith,46,Other,South Maryborough,NULL,NULL,Single,"Producer, television/film/video",sharonrosales@example.com,Electronics,18700,19800,11500,18100,15100
6004,Amy Arnold,33,Female,Randytown,NULL,NULL,Single,Airline pilot,cflores@example.net,Furniture,9700,17900,10500,19300,15400
1915,Sherry Sims,46,Male,Castanedahaven,NULL,NULL,Married,Lawyer,bridget84@example.com,Electronics,9900,18400,12700,21600,20100
5222,Julie Conner,45,Female,New Bryan,NULL,NULL,Single,International aid/development worker,michael94@example.org,Appliances,10500,15900,3100,11000,15900
1770,Dustin Fleming,53,Male,Josephbury,NULL,NULL,Widowed,Youth worker,james60@example.org,Electronics,17300,23800,3400,4600,4700
3299,Wayne Ward,22,Male,Ambermouth,NULL,NULL,Divorced,Landscape architect,georgemorgan@example.com,Furniture,12000,16600,13900,19400,18900
4409,Joshua Nelson,33,Female,Christinaland,NULL,NULL,Single,Human resources officer,uhowe@example.com,Books,20000,20200,4400,12800,16300
4332,Lisa Avila,24,Other,Kimberlyland,NULL,NULL,Divorced,"Geologist, engineering",xgray@example.com,Furniture,18400,23000,11000,20300,20300
2403,Jennifer Ortega,64,Other,South Kelliville,NULL,NULL,Married,Accommodation manager,ogilbert@example.net,Other,12200,16100,2900,6000,6100
5074,Jose Jackson,53,Other,Reneefurt,NULL,NULL,Married,Press sub,johnoneal@example.net,Books,7500,9800,2500,8600,11100
6715,Peter Crawford,59,Other,Port Michael,NULL,NULL,Single,"Teacher, music",beardsean@example.com,Electronics,9900,12600,12100,16500,14000
9210,Patrick Doyle,60,Male,Lake Johnny,NULL,NULL,Single,Public relations account executive,shawnyoder@example.org,Other,12500,16800,4300,12700,14300
6503,Andrew Short,46,Female,Cruzburgh,NULL,NULL,Married,"Education officer, community",christine41@example.net,Furniture,10800,20600,7000,15600,10700
7642,Johnny Cook,39,Other,Shawnmouth,NULL,NULL,Divorced,"Conservator, museum/gallery",zhill@example.org,Books,14200,20400,8400,16600,21000
2060,Jason Holloway,54,Female,Jackfurt,NULL,NULL,Single,Garment/textile technologist,qbarber@example.com,Other,9500,11900,7600,12500,16500
9605,Russell Dillon,18,Female,North Donnatown,NULL,NULL,Widowed,Production engineer,bruce65@example.org,Clothing,12700,15500,9000,10900,6700
1472,Nancy Hale,51,Other,Jacquelineside,NULL,NULL,Widowed,Dancer,zguzman@example.org,Furniture,5300,7000,11000,18100,14200
3142,Dwayne Wolfe,44,Female,Mikeville,NULL,NULL,Married,International aid/development worker,joel94@example.org,Electronics,18600,20500,9300,17100,19100
6534,Ryan Davidson,23,Female,South Erika,NULL,NULL,Divorced,Barrister,brenda07@example.net,Appliances,8200,9100,9100,9700,8300
4336,Kenneth Steele,60,Other,Sosaborough,NULL,NULL,Single,Special effects artist,iorozco@example.net,Furniture,12000,15700,12500,12600,16800
5768,Donald Howard,32,Other,Sarahside,NULL,NULL,Single,Intelligence analyst,thomaswebb@example.net,Books,6100,16100,7900,16100,18200
1319,Angela Dean,57,Male,Port Phillip,NULL,NULL,Widowed,"Merchandiser, retail",martin00@example.com,Appliances,6300,7500,6900,8900,11300
9707,Morgan Smith DDS,29,Female,Chavezshire,NULL,NULL,Single,Press photographer,debbiemccoy@example.net,Clothing,19100,25500,2900,9300,8700
